SaleLineID,InvoiceID,DateKey,ProductID,QuantitySold,UnitSellingPrice,DiscountAmount,TaxAmount,LineTotal,PaymentMethod
SL00005799,INV202402320,20240608,P000495,2,7.29,0,0,14.58,Debit
SL00005800,INV202402320,20240608,P000087,1,6.19,0,0,6.19,Debit
SL00005801,INV202402321,20240608,P000147,2,6.59,0,0,13.18,Debit
SL00005802,INV202402321,20240608,P000445,1,3.19,1.94,0.15,1.4,Debit
SL00005803,INV202402321,20240608,P000408,2,4.29,0,1.03,9.61,Debit
SL00005804,INV202402321,20240608,P000491,2,7.99,0,0,15.98,Debit
SL00005805,INV202402322,20240608,P000227,2,7.49,0,1.8,16.78,Debit
SL00005806,INV202402322,20240608,P000683,1,10.49,0,0,10.49,Debit
SL00005807,INV202402323,20240608,P000123,3,7.19,0,0,21.57,Credit
SL00005808,INV202402324,20240608,P000381,1,1.79,0,0.21,2,Debit
SL00005809,INV202402324,20240608,P000210,2,5.69,0,0,11.38,Debit
SL00005810,INV202402325,20240608,P000729,3,6.29,0,2.26,21.13,Credit
SL00005811,INV202402325,20240608,P000414,2,2.99,1.49,0.54,5.03,Credit
SL00005812,INV202402325,20240608,P000585,1,7.99,1.31,0,6.68,Credit
SL00005813,INV202402325,20240608,P000276,1,3.49,0,0.42,3.91,Credit
SL00005814,INV202402326,20240608,P000639,1,14.49,0,1.74,16.23,Debit
SL00005815,INV202402326,20240608,P000114,1,6.99,0,0,6.99,Debit
SL00005816,INV202402327,20240609,P000295,2,2.99,0,0.72,6.7,Credit
SL00005817,INV202402327,20240609,P000462,2,5.29,0,0,10.58,Credit
SL00005818,INV202402327,20240609,P000844,1,12.99,0,1.56,14.55,Credit
SL00005819,INV202402327,20240609,P000758,3,8.49,0,3.06,28.53,Credit
SL00005820,INV202402328,20240609,P000077,2,3.79,0,0,7.58,Debit
SL00005821,INV202402328,20240609,P000373,1,3.79,0,0.45,4.24,Debit
SL00005822,INV202402329,20240609,P000795,2,6.49,0,1.56,14.54,Debit
SL00005823,INV202402329,20240609,P000164,1,7.49,0,0,7.49,Debit
SL00005824,INV202402329,20240609,P000307,3,6.99,0,2.52,23.49,Debit
SL00005825,INV202402330,20240609,P000346,1,7.99,0,0.96,8.95,Credit
SL00005826,INV202402330,20240609,P000136,3,1.79,4.62,0,0.75,Credit
SL00005827,INV202402331,20240609,P000138,3,5.79,3.21,0,14.16,Credit
SL00005828,INV202402332,20240609,P000789,3,9.99,0,3.6,33.57,Debit
SL00005829,INV202402332,20240609,P000004,3,7.29,0,0,21.87,Debit
SL00005830,INV202402332,20240609,P000524,2,3.69,0,0,7.38,Debit
SL00005831,INV202402332,20240609,P000258,2,5.99,0,1.44,13.42,Debit
SL00005832,INV202402333,20240609,P000781,1,7.99,0,0.96,8.95,Cash
SL00005833,INV202402333,20240609,P000182,2,6.49,4.89,0,8.09,Cash
SL00005834,INV202402333,20240609,P000280,3,3.59,0,1.29,12.06,Cash
SL00005835,INV202402333,20240609,P000727,2,7.19,4.77,1.15,10.76,Cash
SL00005836,INV202402334,20240609,P000156,2,7.69,4.58,0,10.8,Debit
SL00005837,INV202402334,20240609,P000309,2,5.79,0,1.39,12.97,Debit
SL00005838,INV202402334,20240609,P000398,3,3.99,0,1.44,13.41,Debit
SL00005839,INV202402335,20240609,P000782,2,7.19,0,1.73,16.11,Cash
SL00005840,INV202402335,20240609,P000207,1,4.69,1.64,0,3.05,Cash
SL00005841,INV202402335,20240609,P000080,1,4.29,0,0,4.29,Cash
SL00005842,INV202402336,20240609,P000416,3,7.99,0,2.88,26.85,Debit
SL00005843,INV202402336,20240609,P000316,3,15.99,0,5.76,53.73,Debit
SL00005844,INV202402336,20240609,P000570,1,7.99,0,0,7.99,Debit
SL00005845,INV202402337,20240609,P000648,3,29.99,0,0,89.97,Debit
SL00005846,INV202402337,20240609,P000625,1,6.29,1.26,0,5.03,Debit
SL00005847,INV202402337,20240609,P000619,2,9.99,0,2.4,22.38,Debit
SL00005848,INV202402338,20240609,P000721,1,19.99,0,2.4,22.39,Credit
SL00005849,INV202402339,20240609,P000042,3,5.69,0,0,17.07,Debit
SL00005850,INV202402339,20240609,P000409,2,5.29,0,1.27,11.85,Debit
SL00005851,INV202402339,20240609,P000115,2,6.49,0,0,12.98,Debit
SL00005852,INV202402339,20240609,P000277,1,3.49,0,0.42,3.91,Debit
SL00005853,INV202402340,20240609,P000792,3,10.99,0,3.96,36.93,Credit
SL00005854,INV202402341,20240609,P000733,1,9.29,0,1.11,10.4,Cash
SL00005855,INV202402341,20240609,P000257,2,12.99,0,3.12,29.1,Cash
SL00005856,INV202402341,20240609,P000045,3,4.29,0,0,12.87,Cash
SL00005857,INV202402341,20240609,P000068,1,8.49,0,0,8.49,Cash
SL00005858,INV202402342,20240609,P000847,3,18.49,0,6.66,62.13,Credit
SL00005859,INV202402342,20240609,P000824,3,4.29,0,1.54,14.41,Credit
SL00005860,INV202402342,20240609,P000307,3,6.99,0,2.52,23.49,Credit
SL00005861,INV202402342,20240609,P000531,1,0.99,0.2,0,0.79,Credit
SL00005862,INV202402343,20240610,P000323,1,3.29,2.6,0.08,0.77,Debit
SL00005863,INV202402343,20240610,P000832,2,14.49,0,3.48,32.46,Debit
SL00005864,INV202402344,20240610,P000260,1,7.99,1.7,0.75,7.04,Debit
SL00005865,INV202402344,20240610,P000076,3,5.99,0,0,17.97,Debit
SL00005866,INV202402344,20240610,P000562,3,2.29,0,0,6.87,Debit
SL00005867,INV202402345,20240610,P000838,2,18.49,1.73,4.23,39.48,Debit
SL00005868,INV202402345,20240610,P000704,3,42.99,4.52,0,124.45,Debit
SL00005869,INV202402345,20240610,P000762,1,4.29,0.86,0,3.43,Debit
SL00005870,INV202402346,20240610,P000400,2,5.29,8.32,0.27,2.53,Credit
SL00005871,INV202402347,20240610,P000310,3,5.69,0,2.05,19.12,Debit
SL00005872,INV202402348,20240610,P000625,1,6.29,0,0.75,7.04,Cash
SL00005873,INV202402348,20240610,P000789,3,9.99,0,3.6,33.57,Cash
SL00005874,INV202402349,20240610,P000308,1,5.79,0,0.69,6.48,Credit
SL00005875,INV202402349,20240610,P000292,2,3.69,0,0.89,8.27,Credit
SL00005876,INV202402350,20240610,P000194,1,2.19,0.44,0,1.75,Debit
SL00005877,INV202402350,20240610,P000761,2,12.99,0,3.12,29.1,Debit
SL00005878,INV202402350,20240610,P000822,1,14.49,0,1.74,16.23,Debit
SL00005879,INV202402350,20240610,P000796,1,7.19,0,0.86,8.05,Debit
SL00005880,INV202402351,20240610,P000174,3,3.69,0,0,11.07,Credit
SL00005881,INV202402352,20240610,P000604,3,7.99,0,2.88,26.85,Credit
SL00005882,INV202402352,20240610,P000073,3,3.49,0,0,10.47,Credit
SL00005883,INV202402353,20240611,P000466,3,2.29,0,0,6.87,Cash
SL00005884,INV202402353,20240611,P000312,2,11.99,0,2.88,26.86,Cash
SL00005885,INV202402354,20240611,P000456,2,2.79,0,0,5.58,Debit
SL00005886,INV202402354,20240611,P000064,2,10.49,7.29,0,13.69,Debit
SL00005887,INV202402355,20240611,P000121,2,4.09,0,0,8.18,Credit
SL00005888,INV202402356,20240611,P000072,2,3.99,0,0,7.98,Debit
SL00005889,INV202402356,20240611,P000293,3,2.99,0,1.08,10.05,Debit
SL00005890,INV202402357,20240611,P000239,2,8.49,0,2.04,19.02,Debit
SL00005891,INV202402357,20240611,P000005,2,6.99,0,0,13.98,Debit
SL00005892,INV202402357,20240611,P000463,1,5.69,2.83,0,2.86,Debit
SL00005893,INV202402357,20240611,P000174,1,3.69,0,0,3.69,Debit
SL00005894,INV202402358,20240611,P000372,3,4.29,0,1.54,14.41,Debit
SL00005895,INV202402358,20240611,P000379,3,6.49,0,2.34,21.81,Debit
SL00005896,INV202402359,20240611,P000842,1,8.49,0,1.02,9.51,Debit
SL00005897,INV202402359,20240611,P000411,3,5.99,0,2.16,20.13,Debit
SL00005898,INV202402359,20240611,P000834,3,11.99,0,4.32,40.29,Debit
SL00005899,INV202402359,20240611,P000341,1,5.69,0,0.68,6.37,Debit
SL00005900,INV202402360,20240611,P000425,3,5.29,4.24,1.4,13.03,Credit
SL00005901,INV202402361,20240611,P000693,2,9.29,4.59,0,13.99,Credit
SL00005902,INV202402361,20240611,P000452,2,14.49,1.14,0,27.84,Credit
SL00005903,INV202402362,20240611,P000594,2,7.79,0,1.87,17.45,Debit
SL00005904,INV202402362,20240611,P000597,3,7.99,0,2.88,26.85,Debit
SL00005905,INV202402362,20240611,P000129,2,6.49,0,0,12.98,Debit
SL00005906,INV202402363,20240611,P000697,3,30.99,0,0,92.97,Credit
SL00005907,INV202402363,20240611,P000269,2,6.49,0,1.56,14.54,Credit
SL00005908,INV202402364,20240611,P000413,1,2.99,0.6,0,2.39,Debit
SL00005909,INV202402364,20240611,P000029,3,8.69,0,0,26.07,Debit
SL00005910,INV202402365,20240611,P000702,3,10.49,0,0,31.47,Credit
SL00005911,INV202402366,20240611,P000205,3,3.59,6.56,0,4.21,Credit
SL00005912,INV202402367,20240612,P000581,1,9.29,0,0,9.29,Debit
SL00005913,INV202402368,20240612,P000383,2,1.79,2.1,0.18,1.66,Debit
SL00005914,INV202402368,20240612,P000510,1,8.79,0,0,8.79,Debit
SL00005915,INV202402368,20240612,P000575,3,4.99,3.14,0,11.83,Debit
SL00005916,INV202402369,20240612,P000093,1,5.99,0,0,5.99,Cash
SL00005917,INV202402369,20240612,P000755,2,7.99,0,1.92,17.9,Cash
SL00005918,INV202402370,20240612,P000423,2,4.49,0,1.08,10.06,Debit
SL00005919,INV202402371,20240612,P000168,1,2.99,0,0,2.99,Credit
SL00005920,INV202402372,20240612,P000557,1,2.99,0.6,0,2.39,Debit
SL00005921,INV202402372,20240612,P000181,2,7.99,0,0,15.98,Debit
SL00005922,INV202402372,20240612,P000398,2,3.99,3.68,0.52,4.82,Debit
SL00005923,INV202402373,20240612,P000648,3,29.99,0,0,89.97,Credit
SL00005924,INV202402373,20240612,P000031,3,6.99,0,0,20.97,Credit
SL00005925,INV202402373,20240612,P000830,3,6.49,0,2.34,21.81,Credit
SL00005926,INV202402374,20240612,P000122,3,5.39,0,0,16.17,Credit
SL00005927,INV202402374,20240612,P000700,1,18.49,0,0,18.49,Credit
SL00005928,INV202402375,20240612,P000141,1,1.79,0,0,1.79,Debit
SL00005929,INV202402375,20240612,P000381,2,1.79,0.72,0,2.86,Debit
SL00005930,INV202402375,20240612,P000447,2,4.49,0,1.08,10.06,Debit
SL00005931,INV202402376,20240612,P000458,1,2.79,0,0,2.79,Credit
SL00005932,INV202402376,20240612,P000375,2,4.49,0,1.08,10.06,Credit
SL00005933,INV202402376,20240612,P000144,3,2.09,5.55,0,0.72,Credit
SL00005934,INV202402377,20240612,P000353,3,8.79,0,3.16,29.53,Debit
SL00005935,INV202402377,20240612,P000274,1,3.49,0,0.42,3.91,Debit
SL00005936,INV202402378,20240612,P000288,2,7.49,2.15,1.54,14.37,Debit
SL00005937,INV202402379,20240612,P000673,2,12.99,0,0,25.98,Debit
SL00005938,INV202402379,20240612,P000550,3,1.99,0,0,5.97,Debit
SL00005939,INV202402379,20240612,P000655,2,10.99,0,0,21.98,Debit
SL00005940,INV202402380,20240613,P000323,2,3.29,0,0.79,7.37,Debit
SL00005941,INV202402380,20240613,P000528,2,5.79,0,0,11.58,Debit
SL00005942,INV202402381,20240613,P000634,2,5.99,0,1.44,13.42,Credit
SL00005943,INV202402381,20240613,P000721,2,19.99,0,4.8,44.78,Credit
SL00005944,INV202402381,20240613,P000777,2,20.99,4.62,4.48,41.84,Credit
SL00005945,INV202402381,20240613,P000046,2,4.29,0,0,8.58,Credit
SL00005946,INV202402382,20240613,P000189,3,1.99,2.15,0,3.82,Credit
SL00005947,INV202402383,20240613,P000678,1,18.99,0,0,18.99,Debit
SL00005948,INV202402383,20240613,P000760,1,5.79,0,0.69,6.48,Debit
SL00005949,INV202402384,20240613,P000431,3,2.39,0,0.86,8.03,Debit
SL00005950,INV202402384,20240613,P000614,2,7.69,2.33,1.57,14.62,Debit
SL00005951,INV202402384,20240613,P000079,3,4.19,0,0,12.57,Debit
SL00005952,INV202402385,20240613,P000598,1,6.79,0,0.81,7.6,Cash
SL00005953,INV202402385,20240613,P000542,3,1.69,1.01,0,4.06,Cash
SL00005954,INV202402385,20240613,P000354,2,5.99,0,1.44,13.42,Cash
SL00005955,INV202402386,20240613,P000410,2,5.29,0,1.27,11.85,Credit
SL00005956,INV202402386,20240613,P000545,3,2.79,0,0,8.37,Credit
SL00005957,INV202402387,20240613,P000625,3,6.29,0,2.26,21.13,Debit
SL00005958,INV202402387,20240613,P000467,2,2.29,0,0,4.58,Debit
SL00005959,INV202402387,20240613,P000769,1,7.19,0,0.86,8.05,Debit
SL00005960,INV202402388,20240613,P000665,2,24.49,0,0,48.98,Debit
SL00005961,INV202402389,20240613,P000013,3,7.49,0,0,22.47,Debit
SL00005962,INV202402389,20240613,P000177,2,2.59,0,0,5.18,Debit
SL00005963,INV202402389,20240613,P000070,3,7.49,0,0,22.47,Debit
SL00005964,INV202402390,20240614,P000718,2,14.49,3.93,3.01,28.06,Debit
SL00005965,INV202402391,20240614,P000164,1,7.49,0,0,7.49,Credit
SL00005966,INV202402391,20240614,P000183,3,6.99,0,0,20.97,Credit
SL00005967,INV202402392,20240614,P000746,2,7.19,0,1.73,16.11,Debit
SL00005968,INV202402393,20240614,P000776,3,4.49,0,1.62,15.09,Debit
SL00005969,INV202402393,20240614,P000336,2,3.79,0,0.91,8.49,Debit
SL00005970,INV202402394,20240614,P000018,3,9.49,7.75,0,20.72,Debit
SL00005971,INV202402394,20240614,P000654,2,15.99,0,0,31.98,Debit
SL00005972,INV202402395,20240614,P000116,2,5.09,0,0,10.18,Credit
SL00005973,INV202402395,20240614,P000205,3,3.59,0,0,10.77,Credit
SL00005974,INV202402395,20240614,P000234,2,9.29,0,2.23,20.81,Credit
SL00005975,INV202402395,20240614,P000245,2,6.49,0,1.56,14.54,Credit
SL00005976,INV202402396,20240614,P000183,2,6.99,0,0,13.98,Debit
SL00005977,INV202402396,20240614,P000494,2,5.79,0,0,11.58,Debit
SL00005978,INV202402397,20240614,P000259,3,4.49,0,1.62,15.09,Debit
SL00005979,INV202402397,20240614,P000818,3,13.99,0.81,4.94,46.1,Debit
SL00005980,INV202402397,20240614,P000738,2,7.99,0,1.92,17.9,Debit
SL00005981,INV202402397,20240614,P000356,2,7.99,0,1.92,17.9,Debit
SL00005982,INV202402398,20240614,P000600,2,9.49,0,2.28,21.26,Credit
SL00005983,INV202402398,20240614,P000101,1,4.49,4.1,0,0.39,Credit
SL00005984,INV202402398,20240614,P000258,1,5.99,0,0.72,6.71,Credit
SL00005985,INV202402398,20240614,P000317,1,16.49,0,1.98,18.47,Credit
SL00005986,INV202402399,20240614,P000014,3,5.49,0,0,16.47,Credit
SL00005987,INV202402399,20240614,P000291,3,2.79,0,1,9.37,Credit
SL00005988,INV202402399,20240614,P000819,2,8.49,0,2.04,19.02,Credit
SL00005989,INV202402399,20240614,P000060,2,8.99,0,0,17.98,Credit
SL00005990,INV202402400,20240614,P000194,1,2.19,0,0,2.19,Credit
SL00005991,INV202402400,20240614,P000352,2,2.79,2.87,0.33,3.04,Credit
SL00005992,INV202402400,20240614,P000357,3,8.79,0,3.16,29.53,Credit
SL00005993,INV202402400,20240614,P000745,1,8.49,0,1.02,9.51,Credit
SL00005994,INV202402401,20240614,P000749,3,8.49,0,3.06,28.53,Debit
SL00005995,INV202402401,20240614,P000197,1,2.59,0,0,2.59,Debit
SL00005996,INV202402401,20240614,P000180,2,4.29,0.94,0,7.64,Debit
SL00005997,INV202402401,20240614,P000795,2,6.49,0,1.56,14.54,Debit
SL00005998,INV202402402,20240614,P000539,1,7.99,0,0,7.99,Debit
SL00005999,INV202402402,20240614,P000525,3,8.49,0,0,25.47,Debit
SL00006000,INV202402402,20240614,P000563,1,4.99,0,0,4.99,Debit
SL00006001,INV202402402,20240614,P000398,2,3.99,0,0.96,8.94,Debit
SL00006002,INV202402403,20240614,P000426,1,4.79,0.96,0,3.83,Credit
SL00006003,INV202402403,20240614,P000732,2,11.49,4.77,2.19,20.4,Credit
SL00006004,INV202402403,20240614,P000224,1,5.69,0,0.68,6.37,Credit
SL00006005,INV202402403,20240614,P000630,3,5.29,3.25,1.51,14.13,Credit
SL00006006,INV202402404,20240614,P000027,1,8.69,0,0,8.69,Cash
SL00006007,INV202402405,20240615,P000512,2,11.49,9.14,0,13.84,Debit
SL00006008,INV202402405,20240615,P000139,3,7.49,0,0,22.47,Debit
SL00006009,INV202402405,20240615,P000096,2,4.39,0.6,0,8.18,Debit
SL00006010,INV202402405,20240615,P000138,2,5.79,0,0,11.58,Debit
SL00006011,INV202402406,20240615,P000037,1,6.19,0,0,6.19,Debit
SL00006012,INV202402406,20240615,P000589,3,3.49,0,0,10.47,Debit
SL00006013,INV202402407,20240615,P000156,2,7.69,0,0,15.38,Credit
SL00006014,INV202402408,20240615,P000804,1,9.99,0,1.2,11.19,Debit
SL00006015,INV202402408,20240615,P000715,3,20.99,0,7.56,70.53,Debit
SL00006016,INV202402408,20240615,P000651,2,12.99,0,0,25.98,Debit
SL00006017,INV202402408,20240615,P000295,3,2.99,0,1.08,10.05,Debit
SL00006018,INV202402409,20240615,P000232,2,8.49,0,2.04,19.02,Debit
SL00006019,INV202402409,20240615,P000709,2,16.99,0,0,33.98,Debit
SL00006020,INV202402409,20240615,P000220,2,4.79,0,1.15,10.73,Debit
SL00006021,INV202402409,20240615,P000039,1,6.29,0,0,6.29,Debit
SL00006022,INV202402410,20240615,P000290,1,7.49,0,0.9,8.39,Credit
SL00006023,INV202402410,20240615,P000354,3,5.99,0,2.16,20.13,Credit
SL00006024,INV202402411,20240615,P000520,2,3.39,0,0,6.78,Credit
SL00006025,INV202402411,20240615,P000382,3,1.79,0,0.64,6.01,Credit
SL00006026,INV202402411,20240615,P000651,3,12.99,0,0,38.97,Credit
SL00006027,INV202402411,20240615,P000672,1,11.49,0,0,11.49,Credit
SL00006028,INV202402412,20240615,P000612,3,13.49,0,4.86,45.33,Credit
SL00006029,INV202402412,20240615,P000753,3,11.49,0,4.14,38.61,Credit
SL00006030,INV202402413,20240615,P000530,2,0.99,0.4,0,1.58,Debit
SL00006031,INV202402413,20240615,P000696,2,9.99,0,0,19.98,Debit
SL00006032,INV202402413,20240615,P000510,3,8.79,0,0,26.37,Debit
SL00006033,INV202402413,20240615,P000764,3,14.49,0,5.22,48.69,Debit
SL00006034,INV202402414,20240615,P000277,2,3.49,0,0.84,7.82,Debit
SL00006035,INV202402414,20240615,P000563,3,4.99,0,0,14.97,Debit
SL00006036,INV202402415,20240615,P000576,1,4.99,0,0,4.99,Cash
SL00006037,INV202402416,20240615,P000651,1,12.99,0,0,12.99,Debit
SL00006038,INV202402417,20240615,P000385,1,1.99,0,0.24,2.23,Debit
SL00006039,INV202402417,20240615,P000645,3,12.49,0,0,37.47,Debit
SL00006040,INV202402418,20240615,P000373,2,3.79,0,0.91,8.49,Credit
SL00006041,INV202402419,20240615,P000124,2,7.79,0,0,15.58,Debit
SL00006042,INV202402419,20240615,P000779,1,8.99,0,1.08,10.07,Debit
SL00006043,INV202402419,20240615,P000569,2,5.79,0,0,11.58,Debit
SL00006044,INV202402419,20240615,P000505,2,4.99,0,0,9.98,Debit
SL00006045,INV202402420,20240615,P000451,3,15.99,7.46,0,40.51,Debit
SL00006046,INV202402421,20240615,P000253,3,12.99,0,4.68,43.65,Debit
SL00006047,INV202402422,20240615,P000465,1,4.99,1.29,0,3.7,Debit
SL00006048,INV202402422,20240615,P000470,1,2.99,0,0,2.99,Debit
SL00006049,INV202402422,20240615,P000211,2,8.99,0,2.16,20.14,Debit
SL00006050,INV202402423,20240615,P000641,3,15.99,5.92,0,42.05,Debit
SL00006051,INV202402423,20240615,P000072,1,3.99,0.8,0,3.19,Debit
SL00006052,INV202402423,20240615,P000381,3,1.79,0,0.64,6.01,Debit
SL00006053,INV202402423,20240615,P000213,1,9.49,0,1.14,10.63,Debit
SL00006054,INV202402424,20240615,P000800,1,7.19,0,0.86,8.05,Debit
SL00006055,INV202402424,20240615,P000840,1,8.49,0,1.02,9.51,Debit
SL00006056,INV202402424,20240615,P000108,1,7.49,0,0,7.49,Debit
SL00006057,INV202402425,20240615,P000279,3,3.49,0,1.26,11.73,Credit
SL00006058,INV202402426,20240616,P000462,1,5.29,0,0,5.29,Debit
SL00006059,INV202402426,20240616,P000475,3,2.59,3.33,0,4.44,Debit
SL00006060,INV202402426,20240616,P000359,1,8.79,0.53,0.99,9.25,Debit
SL00006061,INV202402426,20240616,P000491,2,7.99,3.24,0,12.74,Debit
SL00006062,INV202402427,20240616,P000019,2,8.29,0,0,16.58,Debit
SL00006063,INV202402428,20240616,P000541,2,4.29,0,0,8.58,Credit
SL00006064,INV202402428,20240616,P000301,3,4.29,0,1.54,14.41,Credit
SL00006065,INV202402428,20240616,P000682,3,9.99,0,0,29.97,Credit
SL00006066,INV202402429,20240616,P000636,1,5.79,0,0.69,6.48,Debit
SL00006067,INV202402430,20240616,P000756,1,10.99,2.24,1.05,9.8,Debit
SL00006068,INV202402431,20240616,P000523,2,1.79,0,0,3.58,Debit
SL00006069,INV202402431,20240616,P000103,3,4.99,0,0,14.97,Debit
SL00006070,INV202402431,20240616,P000217,2,8.79,0,2.11,19.69,Debit
SL00006071,INV202402431,20240616,P000316,3,15.99,0,5.76,53.73,Debit
SL00006072,INV202402432,20240616,P000469,3,2.49,0,0,7.47,Credit
SL00006073,INV202402433,20240616,P000813,1,5.79,1.14,0.56,5.21,Debit
SL00006074,INV202402434,20240616,P000489,2,5.79,0,0,11.58,Credit
SL00006075,INV202402434,20240616,P000091,3,19.99,0,0,59.97,Credit
SL00006076,INV202402435,20240616,P000444,2,2.99,2.31,0.44,4.11,Debit
SL00006077,INV202402436,20240616,P000188,1,4.79,0,0,4.79,Credit
SL00006078,INV202402437,20240616,P000009,1,4.99,0,0,4.99,Credit
SL00006079,INV202402438,20240616,P000592,3,6.79,0,2.44,22.81,Debit
SL00006080,INV202402438,20240616,P000442,3,5.79,0,2.08,19.45,Debit
SL00006081,INV202402438,20240616,P000756,2,10.99,0,2.64,24.62,Debit
SL00006082,INV202402438,20240616,P000472,1,2.49,0,0,2.49,Debit
SL00006083,INV202402439,20240616,P000420,1,3.79,0,0.45,4.24,Debit
SL00006084,INV202402439,20240616,P000731,2,12.99,2.35,2.84,26.47,Debit
SL00006085,INV202402439,20240616,P000048,1,5.69,0,0,5.69,Debit
SL00006086,INV202402440,20240616,P000806,3,7.99,0,2.88,26.85,Credit
SL00006087,INV202402440,20240616,P000588,2,5.79,0,0,11.58,Credit
SL00006088,INV202402441,20240616,P000178,1,2.59,0,0,2.59,Debit
SL00006089,INV202402442,20240616,P000239,1,8.49,0,1.02,9.51,Debit
SL00006090,INV202402442,20240616,P000671,2,17.99,0.81,0,35.17,Debit
SL00006091,INV202402442,20240616,P000717,2,11.49,0,2.76,25.74,Debit
SL00006092,INV202402443,20240617,P000283,1,2.49,0,0.3,2.79,Cash
SL00006093,INV202402443,20240617,P000786,3,8.99,0,3.24,30.21,Cash
SL00006094,INV202402444,20240617,P000532,1,0.99,0,0,0.99,Debit
SL00006095,INV202402444,20240617,P000446,1,4.99,0,0.6,5.59,Debit
SL00006096,INV202402445,20240617,P000013,3,7.49,1.34,0,21.13,Credit
SL00006097,INV202402445,20240617,P000181,3,7.99,0,0,23.97,Credit
SL00006098,INV202402445,20240617,P000028,3,8.99,0,0,26.97,Credit
SL00006099,INV202402445,20240617,P000327,1,8.79,0,1.05,9.84,Credit
SL00006100,INV202402446,20240617,P000353,2,8.79,7.58,1.2,11.2,Credit
SL00006101,INV202402446,20240617,P000495,1,7.29,0,0,7.29,Credit
SL00006102,INV202402447,20240617,P000275,2,3.49,0,0.84,7.82,Debit
SL00006103,INV202402448,20240617,P000461,2,5.29,0,0,10.58,Debit
SL00006104,INV202402448,20240617,P000772,1,4.49,0,0.54,5.03,Debit
SL00006105,INV202402448,20240617,P000494,3,5.79,0,0,17.37,Debit
SL00006106,INV202402448,20240617,P000742,3,9.99,0,3.6,33.57,Debit
SL00006107,INV202402449,20240617,P000548,1,5.79,5.74,0,0.05,Cash
SL00006108,INV202402449,20240617,P000503,3,5.79,0,0,17.37,Cash
SL00006109,INV202402449,20240617,P000432,1,2.39,0,0.29,2.68,Cash
SL00006110,INV202402450,20240617,P000377,1,4.49,1.79,0.32,3.02,Debit
SL00006111,INV202402451,20240617,P000720,3,6.49,0,2.34,21.81,Credit
SL00006112,INV202402451,20240617,P000039,2,6.29,0,0,12.58,Credit
SL00006113,INV202402451,20240617,P000591,1,6.49,0,0.78,7.27,Credit
SL00006114,INV202402451,20240617,P000674,3,39.99,0,0,119.97,Credit
SL00006115,INV202402452,20240617,P000168,2,2.99,0,0,5.98,Credit
SL00006116,INV202402452,20240617,P000485,2,6.49,4.29,0,8.69,Credit
SL00006117,INV202402452,20240617,P000084,1,6.49,0,0,6.49,Credit
