PurchaseLineID,PurchaseOrderID,DateKey,SupplierID,ProductID,QuantityPurchased,UnitCost,TotalCost,PurchaseStatus
PL0001822,PO202500316,20250715,SUP010,P000723,22,9.99,219.78,Received
PL0001823,PO202500316,20250715,SUP010,P000734,23,4.99,114.77,Received
PL0001824,PO202500316,20250715,SUP010,P000745,22,5.99,131.78,Received
PL0001825,PO202500316,20250715,SUP010,P000718,22,9.99,219.78,Received
PL0001826,PO202500316,20250715,SUP010,P000747,28,4.99,139.72,Received
PL0001827,PO202400317,20241015,SUP005,P000347,27,2.49,67.23,Received
PL0001828,PO202400317,20241015,SUP005,P000292,22,2.49,54.78,Received
PL0001829,PO202400317,20241015,SUP005,P000354,28,3.99,111.72,Received
PL0001830,PO202400317,20241015,SUP005,P000357,26,5.99,155.74,Received
PL0001831,PO202400317,20241015,SUP005,P000351,23,2.49,57.27,Received
PL0001832,PO202400317,20241015,SUP005,P000322,22,2.49,54.78,Received
PL0001833,PO202400317,20241015,SUP005,P000353,26,5.99,155.74,Received
PL0001834,PO202400318,20241215,SUP007,P000471,24,1.69,40.56,Received
PL0001835,PO202400318,20241215,SUP007,P000468,22,1.49,32.78,Received
PL0001836,PO202400318,20241215,SUP007,P000513,23,7.49,172.27,Received
PL0001837,PO202400318,20241215,SUP007,P000493,23,8.49,195.27,Received
PL0001838,PO202500319,20251115,SUP010,P000765,23,8.99,206.77,Received
PL0001839,PO202500319,20251115,SUP010,P000767,25,5.99,149.75,Received
PL0001840,PO202500319,20251115,SUP010,P000756,23,7.49,172.27,Received
PL0001841,PO202500319,20251115,SUP010,P000768,22,2.99,65.78,Received
PL0001842,PO202500319,20251115,SUP010,P000728,21,4.79,100.59,Received
PL0001843,PO202500320,20250715,SUP003,P000179,25,2.49,62.25,Received
PL0001844,PO202500320,20250715,SUP003,P000159,28,3.49,97.72,Received
PL0001845,PO202500320,20250715,SUP003,P000177,24,1.79,42.96,Received
PL0001846,PO202500320,20250715,SUP003,P000143,23,2.49,57.27,Received
PL0001847,PO202500320,20250715,SUP003,P000145,25,2.49,62.25,Received
PL0001848,PO202400321,20240615,SUP012,P000024,23,5.49,126.27,Received
PL0001849,PO202400321,20240615,SUP012,P000004,32,5.29,169.28,Received
PL0001850,PO202400321,20240615,SUP012,P000059,22,5.99,131.78,Received
PL0001851,PO202400321,20240615,SUP012,P000015,26,5.99,155.74,Received
PL0001852,PO202400321,20240615,SUP012,P000027,23,6.29,144.67,Received
PL0001853,PO202400321,20240615,SUP012,P000064,25,7.49,187.25,Received
PL0001854,PO202400321,20240615,SUP012,P000009,21,3.49,73.29,Received
PL0001855,PO202500322,20251215,SUP016,P000300,25,2.69,67.25,Pending
PL0001856,PO202500322,20251215,SUP016,P000294,21,1.99,41.79,Pending
PL0001857,PO202500322,20251215,SUP016,P000286,22,5.49,120.78,Pending
PL0001858,PO202500322,20251215,SUP016,P000310,21,3.89,81.69,Pending
PL0001859,PO202500322,20251215,SUP016,P000345,28,5.49,153.72,Pending
PL0001860,PO202500322,20251215,SUP016,P000298,26,2.19,56.94,Pending
PL0001861,PO202500322,20251215,SUP016,P000334,22,3.29,72.38,Pending
PL0001862,PO202500323,20250215,SUP005,P000342,25,3.89,97.25,Received
PL0001863,PO202500323,20250215,SUP005,P000311,26,7.99,207.74,Received
PL0001864,PO202500323,20250215,SUP005,P000290,26,4.99,129.74,Received
PL0001865,PO202500323,20250215,SUP005,P000336,21,2.49,52.29,Received
PL0001866,PO202500324,20250915,SUP002,P000106,21,3.89,81.69,Received
PL0001867,PO202500324,20250915,SUP002,P000093,30,3.99,119.7,Received
PL0001868,PO202500324,20250915,SUP002,P000102,23,3.19,73.37,Received
PL0001869,PO202500324,20250915,SUP002,P000080,23,2.99,68.77,Received
PL0001870,PO202400325,20240615,SUP013,P000050,21,5.49,115.29,Received
PL0001871,PO202400325,20240615,SUP013,P000065,23,7.29,167.67,Received
PL0001872,PO202400325,20240615,SUP013,P000036,23,4.29,98.67,Received
PL0001873,PO202400325,20240615,SUP013,P000066,24,5.29,126.96,Received
PL0001874,PO202500326,20250415,SUP002,P000080,24,2.99,71.76,Received
PL0001875,PO202500326,20250415,SUP002,P000084,23,4.49,103.27,Received
PL0001876,PO202500326,20250415,SUP002,P000120,21,3.99,83.79,Received
PL0001877,PO202500326,20250415,SUP002,P000106,23,3.89,89.47,Received
PL0001878,PO202500326,20250415,SUP002,P000072,23,2.69,61.87,Received
PL0001879,PO202500326,20250415,SUP002,P000122,25,3.69,92.25,Received
PL0001880,PO202500326,20250415,SUP002,P000102,23,3.19,73.37,Received
PL0001881,PO202500326,20250415,SUP002,P000089,22,4.49,98.78,Received
PL0001882,PO202400327,20240715,SUP014,P000151,22,3.49,76.78,Received
PL0001883,PO202400327,20240715,SUP014,P000187,25,2.89,72.25,Received
PL0001884,PO202400327,20240715,SUP014,P000150,21,1.19,24.99,Received
PL0001885,PO202400327,20240715,SUP014,P000155,21,4.99,104.79,Received
PL0001886,PO202400327,20240715,SUP014,P000207,23,3.29,75.67,Received
PL0001887,PO202400327,20240715,SUP014,P000147,22,4.39,96.58,Received
PL0001888,PO202400327,20240715,SUP014,P000156,30,5.49,164.7,Received
PL0001889,PO202400327,20240715,SUP014,P000149,21,0.99,20.79,Received
PL0001890,PO202400328,20240615,SUP030,P000518,22,5.99,131.78,Received
PL0001891,PO202400328,20240615,SUP030,P000470,25,1.99,49.75,Received
PL0001892,PO202400328,20240615,SUP030,P000506,22,3.69,81.18,Received
PL0001893,PO202400328,20240615,SUP030,P000585,21,5.49,115.29,Received
PL0001894,PO202400328,20240615,SUP030,P000464,25,3.99,99.75,Received
PL0001895,PO202400329,20240215,SUP030,P000572,28,2.49,69.72,Received
PL0001896,PO202400329,20240215,SUP030,P000556,23,4.99,114.77,Received
PL0001897,PO202400329,20240215,SUP030,P000489,25,3.99,99.75,Received
PL0001898,PO202400329,20240215,SUP030,P000526,22,3.99,87.78,Received
PL0001899,PO202400329,20240215,SUP030,P000470,22,1.99,43.78,Received
PL0001900,PO202400329,20240215,SUP030,P000577,27,4.99,134.73,Received
PL0001901,PO202500330,20250915,SUP030,P000476,23,1.69,38.87,Received
PL0001902,PO202500330,20250915,SUP030,P000543,26,0.99,25.74,Received
PL0001903,PO202500330,20250915,SUP030,P000548,26,3.99,103.74,Received
PL0001904,PO202500330,20250915,SUP030,P000559,25,1.89,47.25,Received
PL0001905,PO202500331,20250215,SUP010,P000712,26,13.49,350.74,Received
PL0001906,PO202500331,20250215,SUP010,P000715,23,14.49,333.27,Received
PL0001907,PO202500331,20250215,SUP010,P000730,23,5.99,137.77,Received
PL0001908,PO202500331,20250215,SUP010,P000766,23,6.99,160.77,Received
PL0001909,PO202500331,20250215,SUP010,P000763,25,9.99,249.75,Received
PL0001910,PO202500331,20250215,SUP010,P000732,23,7.99,183.77,Received
PL0001911,PO202500331,20250215,SUP010,P000762,24,2.99,71.76,Received
PL0001912,PO202400332,20240915,SUP001,P000053,25,3.49,87.25,Pending
PL0001913,PO202400332,20240915,SUP001,P000007,21,2.79,58.59,Pending
PL0001914,PO202400332,20240915,SUP001,P000001,25,5.49,137.25,Pending
PL0001915,PO202400332,20240915,SUP001,P000631,23,8.49,195.27,Pending
PL0001916,PO202400332,20240915,SUP001,P000013,27,5.49,148.23,Pending
PL0001917,PO202400332,20240915,SUP001,P000003,24,5.19,124.56,Pending
PL0001918,PO202400332,20240915,SUP001,P000607,27,4.99,134.73,Pending
PL0001919,PO202400332,20240915,SUP001,P000606,24,5.79,138.96,Pending
PL0001920,PO202500333,20250515,SUP016,P000338,21,3.99,83.79,Received
PL0001921,PO202500333,20250515,SUP016,P000287,23,5.49,126.27,Received
PL0001922,PO202500333,20250515,SUP016,P000330,26,3.49,90.74,Received
PL0001923,PO202500333,20250515,SUP016,P000335,24,3.29,78.96,Received
PL0001924,PO202500333,20250515,SUP016,P000313,28,7.49,209.72,Received
PL0001925,PO202500333,20250515,SUP016,P000323,21,2.19,45.99,Received
PL0001926,PO202400334,20240415,SUP010,P000749,22,5.99,131.78,Received
PL0001927,PO202400334,20240415,SUP010,P000736,22,4.29,94.38,Received
PL0001928,PO202400334,20240415,SUP010,P000734,24,4.99,119.76,Received
PL0001929,PO202400334,20240415,SUP010,P000765,24,8.99,215.76,Received
PL0001930,PO202400334,20240415,SUP010,P000747,27,4.99,134.73,Received
PL0001931,PO202400334,20240415,SUP010,P000767,22,5.99,131.78,Received
PL0001932,PO202400334,20240415,SUP010,P000735,22,4.29,94.38,Received
PL0001933,PO202500335,20250715,SUP010,P000745,22,5.99,131.78,Received
PL0001934,PO202500335,20250715,SUP010,P000769,29,4.99,144.71,Received
PL0001935,PO202500335,20250715,SUP010,P000724,28,10.99,307.72,Received
PL0001936,PO202500335,20250715,SUP010,P000717,22,7.99,175.78,Received
PL0001937,PO202500335,20250715,SUP010,P000770,21,8.99,188.79,Received
PL0001938,PO202400336,20240615,SUP013,P000031,23,4.99,114.77,Received
PL0001939,PO202400336,20240615,SUP013,P000039,31,4.39,136.09,Received
PL0001940,PO202400336,20240615,SUP013,P000051,22,5.69,125.18,Received
PL0001941,PO202400336,20240615,SUP013,P000065,23,7.29,167.67,Received
PL0001942,PO202500337,20250815,SUP005,P000359,27,5.99,161.73,Received
PL0001943,PO202500337,20250815,SUP005,P000305,28,4.29,120.12,Received
PL0001944,PO202500337,20250815,SUP005,P000360,24,5.99,143.76,Received
PL0001945,PO202500337,20250815,SUP005,P000291,23,1.89,43.47,Received
PL0001946,PO202500337,20250815,SUP005,P000284,27,2.29,61.83,Received
PL0001947,PO202500337,20250815,SUP005,P000318,22,8.99,197.78,Received
PL0001948,PO202500337,20250815,SUP005,P000328,23,5.49,126.27,Received
PL0001949,PO202500338,20250515,SUP003,P000200,29,2.29,66.41,Received
PL0001950,PO202500338,20250515,SUP003,P000179,21,2.49,52.29,Received
PL0001951,PO202500338,20250515,SUP003,P000202,29,2.29,66.41,Received
PL0001952,PO202500338,20250515,SUP003,P000135,26,3.79,98.54,Received
PL0001953,PO202500338,20250515,SUP003,P000197,24,1.79,42.96,Received
PL0001954,PO202500338,20250515,SUP003,P000165,22,0.99,21.78,Received
PL0001955,PO202500338,20250515,SUP003,P000173,21,3.29,69.09,Received
PL0001956,PO202400339,20240415,SUP016,P000321,25,3.29,82.25,Pending
PL0001957,PO202400339,20240415,SUP016,P000317,23,11.49,264.27,Pending
PL0001958,PO202400339,20240415,SUP016,P000320,21,2.99,62.79,Pending
PL0001959,PO202400339,20240415,SUP016,P000293,22,1.99,43.78,Pending
PL0001960,PO202400339,20240415,SUP016,P000319,24,2.99,71.76,Pending
PL0001961,PO202400339,20240415,SUP016,P000310,26,3.89,101.14,Pending
PL0001962,PO202400339,20240415,SUP016,P000277,24,2.29,54.96,Pending
PL0001963,PO202400340,20241115,SUP029,P000430,23,1.49,34.27,Received
PL0001964,PO202400340,20241115,SUP029,P000415,23,1.99,45.77,Received
PL0001965,PO202400340,20241115,SUP029,P000380,21,4.49,94.29,Received
PL0001966,PO202400340,20241115,SUP029,P000403,24,8.79,210.96,Received
PL0001967,PO202400340,20241115,SUP029,P000393,23,2.49,57.27,Received
PL0001968,PO202400340,20241115,SUP029,P000368,24,2.59,62.16,Received
PL0001969,PO202500341,20250215,SUP012,P000020,27,6.79,183.33,Received
PL0001970,PO202500341,20250215,SUP012,P000061,26,5.99,155.74,Received
PL0001971,PO202500341,20250215,SUP012,P000011,21,3.99,83.79,Received
PL0001972,PO202500341,20250215,SUP012,P000063,29,5.99,173.71,Received
PL0001973,PO202500341,20250215,SUP012,P000059,22,5.99,131.78,Received
PL0001974,PO202500341,20250215,SUP012,P000029,24,6.29,150.96,Received
PL0001975,PO202500341,20250215,SUP012,P000021,21,6.99,146.79,Received
PL0001976,PO202500341,20250215,SUP012,P000062,23,5.79,133.17,Received
PL0001977,PO202400342,20240815,SUP002,P000089,21,4.49,94.29,Received
PL0001978,PO202400342,20240815,SUP002,P000114,23,4.79,110.17,Received
PL0001979,PO202400342,20240815,SUP002,P000109,25,4.29,107.25,Received
PL0001980,PO202400342,20240815,SUP002,P000094,23,4.19,96.37,Received
PL0001981,PO202400342,20240815,SUP002,P000130,23,4.59,105.57,Received
PL0001982,PO202400342,20240815,SUP002,P000111,26,3.19,82.94,Received
PL0001983,PO202400342,20240815,SUP002,P000080,23,2.99,68.77,Received
PL0001984,PO202500343,20250515,SUP016,P000358,28,5.99,167.72,Received
PL0001985,PO202500343,20250515,SUP016,P000333,31,3.29,101.99,Received
PL0001986,PO202500343,20250515,SUP016,P000324,23,2.19,50.37,Received
PL0001987,PO202500343,20250515,SUP016,P000317,23,11.49,264.27,Received
PL0001988,PO202500343,20250515,SUP016,P000346,25,5.49,137.25,Received
PL0001989,PO202500343,20250515,SUP016,P000352,28,1.79,50.12,Received
PL0001990,PO202500343,20250515,SUP016,P000301,30,2.69,80.7,Received
PL0001991,PO202400344,20241115,SUP012,P000030,25,5.99,149.75,Pending
PL0001992,PO202400344,20241115,SUP012,P000018,22,6.99,153.78,Pending
PL0001993,PO202400344,20241115,SUP012,P000060,23,6.49,149.27,Pending
PL0001994,PO202400344,20241115,SUP012,P000025,25,5.69,142.25,Pending
PL0001995,PO202400344,20241115,SUP012,P000058,24,7.29,174.96,Pending
PL0001996,PO202400344,20241115,SUP012,P000026,25,5.69,142.25,Pending
PL0001997,PO202500345,20250615,SUP013,P000067,22,5.99,131.78,Received
PL0001998,PO202500345,20250615,SUP013,P000054,22,5.29,116.38,Received
PL0001999,PO202500345,20250615,SUP013,P000006,27,5.99,161.73,Received
PL0002000,PO202500345,20250615,SUP013,P000050,22,5.49,120.78,Received
PL0002001,PO202500345,20250615,SUP013,P000032,26,5.19,134.94,Received
PL0002002,PO202500345,20250615,SUP013,P000040,27,4.39,118.53,Received
PL0002003,PO202500345,20250615,SUP013,P000037,22,4.29,94.38,Received
PL0002004,PO202500346,20250415,SUP003,P000202,22,2.29,50.38,Pending
PL0002005,PO202500346,20250415,SUP003,P000208,22,2.49,54.78,Pending
PL0002006,PO202500346,20250415,SUP003,P000190,30,1.29,38.7,Pending
PL0002007,PO202500346,20250415,SUP003,P000627,26,3.99,103.74,Pending
PL0002008,PO202500346,20250415,SUP003,P000639,22,9.99,219.78,Pending
PL0002009,PO202500346,20250415,SUP003,P000132,21,0.79,16.59,Pending
PL0002010,PO202500346,20250415,SUP003,P000184,23,3.99,91.77,Pending
PL0002011,PO202400347,20240415,SUP006,P000383,21,0.99,20.79,Pending
PL0002012,PO202400347,20240415,SUP006,P000402,22,8.99,197.78,Pending
PL0002013,PO202400347,20240415,SUP006,P000441,23,3.99,91.77,Pending
PL0002014,PO202400347,20240415,SUP006,P000409,27,3.49,94.23,Pending
PL0002015,PO202400347,20240415,SUP006,P000443,23,3.69,84.87,Pending
PL0002016,PO202400347,20240415,SUP006,P000373,23,2.49,57.27,Pending
PL0002017,PO202400348,20240815,SUP002,P000080,23,2.99,68.77,Received
PL0002018,PO202400348,20240815,SUP002,P000072,21,2.69,56.49,Received
PL0002019,PO202400348,20240815,SUP002,P000111,26,3.19,82.94,Received
PL0002020,PO202400348,20240815,SUP002,P000127,26,4.19,108.94,Received
PL0002021,PO202400348,20240815,SUP002,P000089,21,4.49,94.29,Received
PL0002022,PO202400348,20240815,SUP002,P000096,26,2.99,77.74,Received
PL0002023,PO202400348,20240815,SUP002,P000114,23,4.79,110.17,Received
PL0002024,PO202500349,20251115,SUP009,P000673,22,8.99,197.78,Received
PL0002025,PO202500349,20251115,SUP009,P000669,26,10.99,285.74,Received
PL0002026,PO202500349,20251115,SUP009,P000663,23,18.99,436.77,Received
PL0002027,PO202500349,20251115,SUP009,P000668,23,24.99,574.77,Received
PL0002028,PO202500349,20251115,SUP009,P000665,26,16.99,441.74,Received
PL0002029,PO202500349,20251115,SUP009,P000677,23,11.99,275.77,Received
PL0002030,PO202500349,20251115,SUP009,P000666,22,17.49,384.78,Received
PL0002031,PO202500349,20251115,SUP009,P000667,23,29.99,689.77,Received
PL0002032,PO202400350,20240815,SUP002,P000095,21,4.29,90.09,Received
PL0002033,PO202400350,20240815,SUP002,P000115,21,4.49,94.29,Received
PL0002034,PO202400350,20240815,SUP002,P000072,21,2.69,56.49,Received
PL0002035,PO202400350,20240815,SUP002,P000125,22,5.19,114.18,Received
PL0002036,PO202400351,20240415,SUP008,P000637,25,4.29,107.25,Received
PL0002037,PO202400351,20240415,SUP008,P000598,28,4.49,125.72,Received
PL0002038,PO202400351,20240415,SUP008,P000634,23,4.19,96.37,Received
PL0002039,PO202400351,20240415,SUP008,P000614,28,5.29,148.12,Received
PL0002040,PO202400351,20240415,SUP008,P000624,23,5.49,126.27,Received
PL0002041,PO202400351,20240415,SUP008,P000633,22,3.99,87.78,Received
PL0002042,PO202400352,20240215,SUP016,P000324,21,2.19,45.99,Received
PL0002043,PO202400352,20240215,SUP016,P000323,23,2.19,50.37,Received
PL0002044,PO202400352,20240215,SUP016,P000278,21,2.29,48.09,Received
PL0002045,PO202400352,20240215,SUP016,P000358,22,5.99,131.78,Received
PL0002046,PO202400352,20240215,SUP016,P000280,23,2.39,54.97,Received
PL0002047,PO202400352,20240215,SUP016,P000298,23,2.19,50.37,Received
PL0002048,PO202400352,20240215,SUP016,P000300,26,2.69,69.94,Received
PL0002049,PO202500353,20250815,SUP008,P000611,21,8.99,188.79,Received
PL0002050,PO202500353,20250815,SUP008,P000593,24,4.69,112.56,Received
PL0002051,PO202500353,20250815,SUP008,P000599,22,5.99,131.78,Received
PL0002052,PO202500353,20250815,SUP008,P000597,22,5.49,120.78,Received
PL0002053,PO202500353,20250815,SUP008,P000622,22,4.79,105.38,Received
PL0002054,PO202500353,20250815,SUP008,P000632,25,7.99,199.75,Received
PL0002055,PO202400354,20240715,SUP001,P000605,26,5.49,142.74,Pending
PL0002056,PO202400354,20240715,SUP001,P000007,22,2.79,61.38,Pending
PL0002057,PO202400354,20240715,SUP001,P000008,22,2.79,61.38,Pending
PL0002058,PO202400354,20240715,SUP001,P000607,25,4.99,124.75,Pending
PL0002059,PO202400354,20240715,SUP001,P000002,23,5.29,121.67,Pending
PL0002060,PO202400354,20240715,SUP001,P000046,24,2.99,71.76,Pending
PL0002061,PO202400355,20241115,SUP010,P000763,29,9.99,289.71,Received
PL0002062,PO202400355,20241115,SUP010,P000744,25,3.99,99.75,Received
PL0002063,PO202400355,20241115,SUP010,P000751,23,5.49,126.27,Received
PL0002064,PO202400355,20241115,SUP010,P000720,27,4.49,121.23,Received
PL0002065,PO202500356,20250115,SUP014,P000185,27,2.49,67.23,Received
PL0002066,PO202500356,20250115,SUP014,P000205,25,2.49,62.25,Received
PL0002067,PO202500356,20250115,SUP014,P000201,22,2.19,48.18,Received
PL0002068,PO202500356,20250115,SUP014,P000209,23,2.49,57.27,Received
PL0002069,PO202500356,20250115,SUP014,P000171,21,1.69,35.49,Received
PL0002070,PO202500356,20250115,SUP014,P000199,28,2.99,83.72,Received
PL0002071,PO202500356,20250115,SUP014,P000164,21,5.29,111.09,Received
PL0002072,PO202500356,20250115,SUP014,P000149,24,0.99,23.76,Received
PL0002073,PO202400357,20240415,SUP014,P000209,21,2.49,52.29,Received
PL0002074,PO202400357,20240415,SUP014,P000152,22,4.29,94.38,Received
PL0002075,PO202400357,20240415,SUP014,P000153,27,3.99,107.73,Received
PL0002076,PO202400357,20240415,SUP014,P000199,25,2.99,74.75,Received
PL0002077,PO202400357,20240415,SUP014,P000140,23,1.69,38.87,Received
PL0002078,PO202400357,20240415,SUP014,P000144,23,1.39,31.97,Received
PL0002079,PO202500358,20251215,SUP002,P000100,23,4.19,96.37,Received
PL0002080,PO202500358,20251215,SUP002,P000075,25,3.49,87.25,Received
PL0002081,PO202500358,20251215,SUP002,P000095,27,4.29,115.83,Received
PL0002082,PO202500358,20251215,SUP002,P000072,25,2.69,67.25,Received
PL0002083,PO202500358,20251215,SUP002,P000076,22,3.99,87.78,Received
PL0002084,PO202400359,20241215,SUP023,P000099,23,3.39,77.97,Received
PL0002085,PO202400359,20241215,SUP023,P000092,29,14.29,414.41,Received
PL0002086,PO202400359,20241215,SUP023,P000107,22,4.99,109.78,Received
PL0002087,PO202400359,20241215,SUP023,P000074,30,3.29,98.7,Received
PL0002088,PO202400359,20241215,SUP023,P000117,24,3.59,86.16,Received
PL0002089,PO202400359,20241215,SUP023,P000116,27,3.49,94.23,Received
PL0002090,PO202400360,20240815,SUP006,P000388,24,1.19,28.56,Received
PL0002091,PO202400360,20240815,SUP006,P000422,24,3.29,78.96,Received
PL0002092,PO202400360,20240815,SUP006,P000376,23,2.99,68.77,Received
PL0002093,PO202400360,20240815,SUP006,P000404,24,2.99,71.76,Received
PL0002094,PO202400361,20240515,SUP011,P000847,21,12.99,272.79,Received
PL0002095,PO202400361,20240515,SUP011,P000848,22,39.99,879.78,Received
PL0002096,PO202400361,20240515,SUP011,P000842,23,5.99,137.77,Received
PL0002097,PO202400362,20241115,SUP008,P000593,21,4.69,98.49,Received
PL0002098,PO202400362,20241115,SUP008,P000625,22,4.29,94.38,Received
PL0002099,PO202400362,20241115,SUP008,P000597,31,5.49,170.19,Received
PL0002100,PO202400362,20241115,SUP008,P000621,23,4.99,114.77,Received
PL0002101,PO202400362,20241115,SUP008,P000591,23,4.29,98.67,Received
PL0002102,PO202400362,20241115,SUP008,P000632,23,7.99,183.77,Received
PL0002103,PO202400362,20241115,SUP008,P000638,22,4.49,98.78,Received
PL0002104,PO202400363,20241015,SUP013,P000065,22,7.29,160.38,Received
PL0002105,PO202400363,20241015,SUP013,P000067,22,5.99,131.78,Received
PL0002106,PO202400363,20241015,SUP013,P000051,23,5.69,130.87,Received
PL0002107,PO202400363,20241015,SUP013,P000050,22,5.49,120.78,Received
PL0002108,PO202400364,20240615,SUP004,P000236,22,5.99,131.78,Received
PL0002109,PO202400364,20240615,SUP004,P000249,23,8.49,195.27,Received
PL0002110,PO202400364,20240615,SUP004,P000270,26,6.49,168.74,Received
PL0002111,PO202400364,20240615,SUP004,P000267,26,4.29,111.54,Received
PL0002112,PO202400364,20240615,SUP004,P000233,22,6.29,138.38,Received
PL0002113,PO202500365,20250215,SUP002,P000115,22,4.49,98.78,Received
PL0002114,PO202500365,20250215,SUP002,P000101,21,3.09,64.89,Received
PL0002115,PO202500365,20250215,SUP002,P000078,25,2.49,62.25,Received
PL0002116,PO202500365,20250215,SUP002,P000119,21,3.49,73.29,Received
PL0002117,PO202500365,20250215,SUP002,P000114,28,4.79,134.12,Received
PL0002118,PO202500366,20251015,SUP004,P000268,24,4.29,102.96,Received
PL0002119,PO202500366,20251015,SUP004,P000224,21,3.99,83.79,Received
PL0002120,PO202500366,20251015,SUP004,P000267,21,4.29,90.09,Received
PL0002121,PO202500366,20251015,SUP004,P000216,22,6.79,149.38,Received
PL0002122,PO202500366,20251015,SUP004,P000226,21,3.99,83.79,Received
PL0002123,PO202500366,20251015,SUP004,P000248,26,6.49,168.74,Received
PL0002124,PO202500366,20251015,SUP004,P000269,25,4.49,112.25,Received
PL0002125,PO202400367,20240915,SUP010,P000756,23,7.49,172.27,Received
PL0002126,PO202400367,20240915,SUP010,P000759,22,4.99,109.78,Received
PL0002127,PO202400367,20240915,SUP010,P000752,22,6.49,142.78,Received
PL0002128,PO202400367,20240915,SUP010,P000718,26,9.99,259.74,Received
PL0002129,PO202400367,20240915,SUP010,P000766,29,6.99,202.71,Received
PL0002130,PO202400367,20240915,SUP010,P000726,23,3.99,91.77,Received
PL0002131,PO202400368,20240815,SUP009,P000709,25,11.99,299.75,Received
PL0002132,PO202400368,20240815,SUP009,P000683,23,7.29,167.67,Received
PL0002133,PO202400368,20240815,SUP009,P000649,23,26.99,620.77,Received
PL0002134,PO202400368,20240815,SUP009,P000692,26,11.49,298.74,Received
PL0002135,PO202500369,20250315,SUP012,P000020,21,6.79,142.59,Received
PL0002136,PO202500369,20250315,SUP012,P000019,23,5.99,137.77,Received
PL0002137,PO202500369,20250315,SUP012,P000015,22,5.99,131.78,Received
PL0002138,PO202500369,20250315,SUP012,P000027,29,6.29,182.41,Received
PL0002139,PO202500369,20250315,SUP012,P000026,23,5.69,130.87,Received
PL0002140,PO202500370,20250615,SUP011,P000849,23,6.99,160.77,Received
PL0002141,PO202400371,20240415,SUP008,P000596,26,4.99,129.74,Received
PL0002142,PO202400371,20240415,SUP008,P000616,23,5.29,121.67,Received
PL0002143,PO202400371,20240415,SUP008,P000612,26,9.49,246.74,Received
PL0002144,PO202400371,20240415,SUP008,P000594,22,5.29,116.38,Received
PL0002145,PO202400371,20240415,SUP008,P000628,25,6.99,174.75,Received
PL0002146,PO202500372,20251215,SUP008,P000619,22,6.99,153.78,Pending
PL0002147,PO202500372,20251215,SUP008,P000629,23,7.49,172.27,Pending
PL0002148,PO202500372,20251215,SUP008,P000595,22,4.69,103.18,Pending
PL0002149,PO202500372,20251215,SUP008,P000628,22,6.99,153.78,Pending
PL0002150,PO202500373,20250115,SUP007,P000562,22,1.49,32.78,Received
PL0002151,PO202500373,20250115,SUP007,P000472,26,1.69,43.94,Received
PL0002152,PO202500373,20250115,SUP007,P000496,23,5.29,121.67,Received
PL0002153,PO202500373,20250115,SUP007,P000487,22,5.99,131.78,Received
PL0002154,PO202500373,20250115,SUP007,P000520,21,2.29,48.09,Received
PL0002155,PO202500373,20250115,SUP007,P000488,21,5.99,125.79,Received
PL0002156,PO202500373,20250115,SUP007,P000451,22,10.99,241.78,Received
PL0002157,PO202500374,20250215,SUP029,P000403,22,8.79,193.38,Received
PL0002158,PO202500374,20250215,SUP029,P000430,22,1.49,32.78,Received
PL0002159,PO202500374,20250215,SUP029,P000423,23,2.99,68.77,Received
PL0002160,PO202500374,20250215,SUP029,P000406,23,3.49,80.27,Received
PL0002161,PO202400375,20240615,SUP010,P000729,32,4.29,137.28,Received
PL0002162,PO202400375,20240615,SUP010,P000763,21,9.99,209.79,Received
PL0002163,PO202400375,20240615,SUP010,P000715,26,14.49,376.74,Received
PL0002164,PO202400375,20240615,SUP010,P000744,26,3.99,103.74,Received
PL0002165,PO202400375,20240615,SUP010,P000731,22,8.99,197.78,Received
PL0002166,PO202400375,20240615,SUP010,P000759,24,4.99,119.76,Received
PL0002167,PO202400375,20240615,SUP010,P000742,23,6.99,160.77,Received
PL0002168,PO202400375,20240615,SUP010,P000716,23,8.99,206.77,Received
PL0002169,PO202400376,20240715,SUP011,P000815,22,9.99,219.78,Received
PL0002170,PO202400376,20240715,SUP011,P000824,22,2.99,65.78,Received
PL0002171,PO202400376,20240715,SUP011,P000821,24,3.49,83.76,Received
PL0002172,PO202400376,20240715,SUP011,P000816,21,11.49,241.29,Received
PL0002173,PO202400376,20240715,SUP011,P000777,22,14.99,329.78,Received
PL0002174,PO202400376,20240715,SUP011,P000794,24,3.99,95.76,Received
PL0002175,PO202400376,20240715,SUP011,P000786,23,6.29,144.67,Received
PL0002176,PO202400376,20240715,SUP011,P000809,22,2.99,65.78,Received
PL0002177,PO202400377,20240615,SUP006,P000369,23,2.99,68.77,Received
PL0002178,PO202400377,20240615,SUP006,P000381,26,0.99,25.74,Received
PL0002179,PO202400377,20240615,SUP006,P000425,23,3.49,80.27,Received
PL0002180,PO202400377,20240615,SUP006,P000419,23,3.49,80.27,Received
PL0002181,PO202400377,20240615,SUP006,P000384,30,0.99,29.7,Received
PL0002182,PO202400377,20240615,SUP006,P000414,22,1.89,41.58,Received
PL0002183,PO202400377,20240615,SUP006,P000431,26,1.49,38.74,Received
PL0002184,PO202400378,20240315,SUP002,P000101,22,3.09,67.98,Received
PL0002185,PO202400378,20240315,SUP002,P000081,21,2.99,62.79,Received
PL0002186,PO202400378,20240315,SUP002,P000126,22,4.89,107.58,Received
