InventoryID,DateKey,ProductID,OpeningStock,PurchasedQty,SoldQty,ClosingStock,ReorderLevel,StockStatus
INVST0004381,20250128,P000183,67,0,4,63,25,In Stock
INVST0004382,20250228,P000183,63,0,0,63,25,In Stock
INVST0004383,20250328,P000183,63,23,3,83,25,In Stock
INVST0004384,20250428,P000183,83,0,8,75,25,In Stock
INVST0004385,20250528,P000183,75,0,3,72,25,In Stock
INVST0004386,20250628,P000183,72,0,0,72,25,In Stock
INVST0004387,20250728,P000183,72,0,2,70,25,In Stock
INVST0004388,20250828,P000183,70,0,5,65,25,In Stock
INVST0004389,20250928,P000183,65,25,5,85,25,In Stock
INVST0004390,20251028,P000183,85,0,1,84,25,In Stock
INVST0004391,20251128,P000183,84,0,4,80,25,In Stock
INVST0004392,20251228,P000183,80,0,1,79,25,In Stock
INVST0004393,20240128,P000184,100,0,0,100,20,In Stock
INVST0004394,20240228,P000184,100,0,6,94,20,In Stock
INVST0004395,20240328,P000184,94,0,0,94,20,In Stock
INVST0004396,20240428,P000184,94,28,8,114,20,In Stock
INVST0004397,20240528,P000184,114,0,1,113,20,In Stock
INVST0004398,20240628,P000184,113,0,3,110,20,In Stock
INVST0004399,20240728,P000184,110,0,0,110,20,In Stock
INVST0004400,20240828,P000184,110,0,2,108,20,In Stock
INVST0004401,20240928,P000184,108,0,7,101,20,In Stock
INVST0004402,20241028,P000184,101,0,11,90,20,In Stock
INVST0004403,20241128,P000184,90,0,3,87,20,In Stock
INVST0004404,20241228,P000184,87,0,6,81,20,In Stock
INVST0004405,20250128,P000184,81,0,2,79,20,In Stock
INVST0004406,20250228,P000184,79,0,2,77,20,In Stock
INVST0004407,20250328,P000184,77,0,10,67,20,In Stock
INVST0004408,20250428,P000184,67,23,3,87,20,In Stock
INVST0004409,20250528,P000184,87,0,5,82,20,In Stock
INVST0004410,20250628,P000184,82,0,2,80,20,In Stock
INVST0004411,20250728,P000184,80,0,0,80,20,In Stock
INVST0004412,20250828,P000184,80,0,2,78,20,In Stock
INVST0004413,20250928,P000184,78,0,3,75,20,In Stock
INVST0004414,20251028,P000184,75,0,0,75,20,In Stock
INVST0004415,20251128,P000184,75,0,3,72,20,In Stock
INVST0004416,20251228,P000184,72,0,2,70,20,In Stock
INVST0004417,20240128,P000185,100,0,1,99,35,In Stock
INVST0004418,20240228,P000185,99,0,5,94,35,In Stock
INVST0004419,20240328,P000185,94,0,4,90,35,In Stock
INVST0004420,20240428,P000185,90,0,1,89,35,In Stock
INVST0004421,20240528,P000185,89,22,2,109,35,In Stock
INVST0004422,20240628,P000185,109,0,0,109,35,In Stock
INVST0004423,20240728,P000185,109,0,1,108,35,In Stock
INVST0004424,20240828,P000185,108,0,4,104,35,In Stock
INVST0004425,20240928,P000185,104,0,5,99,35,In Stock
INVST0004426,20241028,P000185,99,0,2,97,35,In Stock
INVST0004427,20241128,P000185,97,0,3,94,35,In Stock
INVST0004428,20241228,P000185,94,0,2,92,35,In Stock
INVST0004429,20250128,P000185,92,54,7,139,35,In Stock
INVST0004430,20250228,P000185,139,0,3,136,35,In Stock
INVST0004431,20250328,P000185,136,0,0,136,35,In Stock
INVST0004432,20250428,P000185,136,22,2,156,35,In Stock
INVST0004433,20250528,P000185,156,0,0,156,35,In Stock
INVST0004434,20250628,P000185,156,28,8,176,35,In Stock
INVST0004435,20250728,P000185,176,0,2,174,35,In Stock
INVST0004436,20250828,P000185,174,0,0,174,35,In Stock
INVST0004437,20250928,P000185,174,23,3,194,35,In Stock
INVST0004438,20251028,P000185,194,0,14,180,35,In Stock
INVST0004439,20251128,P000185,180,0,6,174,35,In Stock
INVST0004440,20251228,P000185,174,0,0,174,35,In Stock
INVST0004441,20240128,P000186,100,0,1,99,30,In Stock
INVST0004442,20240228,P000186,99,0,2,97,30,In Stock
INVST0004443,20240328,P000186,97,0,3,94,30,In Stock
INVST0004444,20240428,P000186,94,0,3,91,30,In Stock
INVST0004445,20240528,P000186,91,0,2,89,30,In Stock
INVST0004446,20240628,P000186,89,0,1,88,30,In Stock
INVST0004447,20240728,P000186,88,0,1,87,30,In Stock
INVST0004448,20240828,P000186,87,0,0,87,30,In Stock
INVST0004449,20240928,P000186,87,0,0,87,30,In Stock
INVST0004450,20241028,P000186,87,0,0,87,30,In Stock
INVST0004451,20241128,P000186,87,0,8,79,30,In Stock
INVST0004452,20241228,P000186,79,0,0,79,30,In Stock
INVST0004453,20250128,P000186,79,0,8,71,30,In Stock
INVST0004454,20250228,P000186,71,0,0,71,30,In Stock
INVST0004455,20250328,P000186,71,0,8,63,30,In Stock
INVST0004456,20250428,P000186,63,0,0,63,30,In Stock
INVST0004457,20250528,P000186,63,0,0,63,30,In Stock
INVST0004458,20250628,P000186,63,0,2,61,30,In Stock
INVST0004459,20250728,P000186,61,0,6,55,30,In Stock
INVST0004460,20250828,P000186,55,0,0,55,30,In Stock
INVST0004461,20250928,P000186,55,0,9,46,30,In Stock
INVST0004462,20251028,P000186,46,0,1,45,30,In Stock
INVST0004463,20251128,P000186,45,0,10,35,30,In Stock
INVST0004464,20251228,P000186,35,0,1,34,30,In Stock
INVST0004465,20240128,P000187,100,0,2,98,30,In Stock
INVST0004466,20240228,P000187,98,0,0,98,30,In Stock
INVST0004467,20240328,P000187,98,0,0,98,30,In Stock
INVST0004468,20240428,P000187,98,0,4,94,30,In Stock
INVST0004469,20240528,P000187,94,24,4,114,30,In Stock
INVST0004470,20240628,P000187,114,0,0,114,30,In Stock
INVST0004471,20240728,P000187,114,25,5,134,30,In Stock
INVST0004472,20240828,P000187,134,0,2,132,30,In Stock
INVST0004473,20240928,P000187,132,0,3,129,30,In Stock
INVST0004474,20241028,P000187,129,0,2,127,30,In Stock
INVST0004475,20241128,P000187,127,0,1,126,30,In Stock
INVST0004476,20241228,P000187,126,0,0,126,30,In Stock
INVST0004477,20250128,P000187,126,21,1,146,30,In Stock
INVST0004478,20250228,P000187,146,0,0,146,30,In Stock
INVST0004479,20250328,P000187,146,0,7,139,30,In Stock
INVST0004480,20250428,P000187,139,0,3,136,30,In Stock
INVST0004481,20250528,P000187,136,0,1,135,30,In Stock
INVST0004482,20250628,P000187,135,0,6,129,30,In Stock
INVST0004483,20250728,P000187,129,0,2,127,30,In Stock
INVST0004484,20250828,P000187,127,0,2,125,30,In Stock
INVST0004485,20250928,P000187,125,0,0,125,30,In Stock
INVST0004486,20251028,P000187,125,0,0,125,30,In Stock
INVST0004487,20251128,P000187,125,0,3,122,30,In Stock
INVST0004488,20251228,P000187,122,0,2,120,30,In Stock
INVST0004489,20240128,P000188,100,0,2,98,25,In Stock
INVST0004490,20240228,P000188,98,0,3,95,25,In Stock
INVST0004491,20240328,P000188,95,0,0,95,25,In Stock
INVST0004492,20240428,P000188,95,0,9,86,25,In Stock
INVST0004493,20240528,P000188,86,0,8,78,25,In Stock
INVST0004494,20240628,P000188,78,0,1,77,25,In Stock
INVST0004495,20240728,P000188,77,0,6,71,25,In Stock
INVST0004496,20240828,P000188,71,0,0,71,25,In Stock
INVST0004497,20240928,P000188,71,0,0,71,25,In Stock
INVST0004498,20241028,P000188,71,0,0,71,25,In Stock
INVST0004499,20241128,P000188,71,0,2,69,25,In Stock
INVST0004500,20241228,P000188,69,0,0,69,25,In Stock
INVST0004501,20250128,P000188,69,24,4,89,25,In Stock
INVST0004502,20250228,P000188,89,21,1,109,25,In Stock
INVST0004503,20250328,P000188,109,0,12,97,25,In Stock
INVST0004504,20250428,P000188,97,0,3,94,25,In Stock
INVST0004505,20250528,P000188,94,0,6,88,25,In Stock
INVST0004506,20250628,P000188,88,0,5,83,25,In Stock
INVST0004507,20250728,P000188,83,0,4,79,25,In Stock
INVST0004508,20250828,P000188,79,0,1,78,25,In Stock
INVST0004509,20250928,P000188,78,0,0,78,25,In Stock
INVST0004510,20251028,P000188,78,0,3,75,25,In Stock
INVST0004511,20251128,P000188,75,0,3,72,25,In Stock
INVST0004512,20251228,P000188,72,0,9,63,25,In Stock
INVST0004513,20240128,P000189,100,0,1,99,40,In Stock
INVST0004514,20240228,P000189,99,0,1,98,40,In Stock
INVST0004515,20240328,P000189,98,0,0,98,40,In Stock
INVST0004516,20240428,P000189,98,30,10,118,40,In Stock
INVST0004517,20240528,P000189,118,0,3,115,40,In Stock
INVST0004518,20240628,P000189,115,0,6,109,40,In Stock
INVST0004519,20240728,P000189,109,0,5,104,40,In Stock
INVST0004520,20240828,P000189,104,0,0,104,40,In Stock
INVST0004521,20240928,P000189,104,0,0,104,40,In Stock
INVST0004522,20241028,P000189,104,0,0,104,40,In Stock
INVST0004523,20241128,P000189,104,0,1,103,40,In Stock
INVST0004524,20241228,P000189,103,0,0,103,40,In Stock
INVST0004525,20250128,P000189,103,0,2,101,40,In Stock
INVST0004526,20250228,P000189,101,0,2,99,40,In Stock
INVST0004527,20250328,P000189,99,0,3,96,40,In Stock
INVST0004528,20250428,P000189,96,0,3,93,40,In Stock
INVST0004529,20250528,P000189,93,0,2,91,40,In Stock
INVST0004530,20250628,P000189,91,0,4,87,40,In Stock
INVST0004531,20250728,P000189,87,0,4,83,40,In Stock
INVST0004532,20250828,P000189,83,0,6,77,40,In Stock
INVST0004533,20250928,P000189,77,0,10,67,40,In Stock
INVST0004534,20251028,P000189,67,0,2,65,40,In Stock
INVST0004535,20251128,P000189,65,22,2,85,40,In Stock
INVST0004536,20251228,P000189,85,27,7,105,40,In Stock
INVST0004537,20240128,P000190,100,0,1,99,40,In Stock
INVST0004538,20240228,P000190,99,0,2,97,40,In Stock
INVST0004539,20240328,P000190,97,0,3,94,40,In Stock
INVST0004540,20240428,P000190,94,0,2,92,40,In Stock
INVST0004541,20240528,P000190,92,0,4,88,40,In Stock
INVST0004542,20240628,P000190,88,0,0,88,40,In Stock
INVST0004543,20240728,P000190,88,0,0,88,40,In Stock
INVST0004544,20240828,P000190,88,0,0,88,40,In Stock
INVST0004545,20240928,P000190,88,0,1,87,40,In Stock
INVST0004546,20241028,P000190,87,0,4,83,40,In Stock
INVST0004547,20241128,P000190,83,23,3,103,40,In Stock
INVST0004548,20241228,P000190,103,0,8,95,40,In Stock
INVST0004549,20250128,P000190,95,25,5,115,40,In Stock
INVST0004550,20250228,P000190,115,21,1,135,40,In Stock
INVST0004551,20250328,P000190,135,0,3,132,40,In Stock
INVST0004552,20250428,P000190,132,30,10,152,40,In Stock
INVST0004553,20250528,P000190,152,0,2,150,40,In Stock
INVST0004554,20250628,P000190,150,21,1,170,40,In Stock
INVST0004555,20250728,P000190,170,0,1,169,40,In Stock
INVST0004556,20250828,P000190,169,0,1,168,40,In Stock
INVST0004557,20250928,P000190,168,0,3,165,40,In Stock
INVST0004558,20251028,P000190,165,0,2,163,40,In Stock
INVST0004559,20251128,P000190,163,0,0,163,40,In Stock
INVST0004560,20251228,P000190,163,0,3,160,40,In Stock
INVST0004561,20240128,P000191,100,0,6,94,35,In Stock
INVST0004562,20240228,P000191,94,0,0,94,35,In Stock
INVST0004563,20240328,P000191,94,0,0,94,35,In Stock
INVST0004564,20240428,P000191,94,0,0,94,35,In Stock
INVST0004565,20240528,P000191,94,0,0,94,35,In Stock
INVST0004566,20240628,P000191,94,0,0,94,35,In Stock
INVST0004567,20240728,P000191,94,0,0,94,35,In Stock
INVST0004568,20240828,P000191,94,0,4,90,35,In Stock
INVST0004569,20240928,P000191,90,0,0,90,35,In Stock
INVST0004570,20241028,P000191,90,0,0,90,35,In Stock
INVST0004571,20241128,P000191,90,0,0,90,35,In Stock
INVST0004572,20241228,P000191,90,0,0,90,35,In Stock
INVST0004573,20250128,P000191,90,24,4,110,35,In Stock
INVST0004574,20250228,P000191,110,0,0,110,35,In Stock
INVST0004575,20250328,P000191,110,23,3,130,35,In Stock
INVST0004576,20250428,P000191,130,0,0,130,35,In Stock
INVST0004577,20250528,P000191,130,0,5,125,35,In Stock
INVST0004578,20250628,P000191,125,0,1,124,35,In Stock
INVST0004579,20250728,P000191,124,0,6,118,35,In Stock
INVST0004580,20250828,P000191,118,0,4,114,35,In Stock
INVST0004581,20250928,P000191,114,0,0,114,35,In Stock
INVST0004582,20251028,P000191,114,0,4,110,35,In Stock
INVST0004583,20251128,P000191,110,0,1,109,35,In Stock
INVST0004584,20251228,P000191,109,0,3,106,35,In Stock
INVST0004585,20240128,P000192,100,0,2,98,35,In Stock
INVST0004586,20240228,P000192,98,0,6,92,35,In Stock
INVST0004587,20240328,P000192,92,0,4,88,35,In Stock
INVST0004588,20240428,P000192,88,0,0,88,35,In Stock
INVST0004589,20240528,P000192,88,0,4,84,35,In Stock
INVST0004590,20240628,P000192,84,0,3,81,35,In Stock
INVST0004591,20240728,P000192,81,25,5,101,35,In Stock
INVST0004592,20240828,P000192,101,0,4,97,35,In Stock
INVST0004593,20240928,P000192,97,0,3,94,35,In Stock
INVST0004594,20241028,P000192,94,0,2,92,35,In Stock
INVST0004595,20241128,P000192,92,0,3,89,35,In Stock
INVST0004596,20241228,P000192,89,0,2,87,35,In Stock
INVST0004597,20250128,P000192,87,66,2,151,35,In Stock
INVST0004598,20250228,P000192,151,0,7,144,35,In Stock
INVST0004599,20250328,P000192,144,0,1,143,35,In Stock
INVST0004600,20250428,P000192,143,0,3,140,35,In Stock
INVST0004601,20250528,P000192,140,0,3,137,35,In Stock
INVST0004602,20250628,P000192,137,0,5,132,35,In Stock
INVST0004603,20250728,P000192,132,0,10,122,35,In Stock
INVST0004604,20250828,P000192,122,0,0,122,35,In Stock
INVST0004605,20250928,P000192,122,0,1,121,35,In Stock
INVST0004606,20251028,P000192,121,0,2,119,35,In Stock
INVST0004607,20251128,P000192,119,0,5,114,35,In Stock
INVST0004608,20251228,P000192,114,0,3,111,35,In Stock
INVST0004609,20240128,P000193,100,0,0,100,35,In Stock
INVST0004610,20240228,P000193,100,0,0,100,35,In Stock
INVST0004611,20240328,P000193,100,0,4,96,35,In Stock
INVST0004612,20240428,P000193,96,0,5,91,35,In Stock
INVST0004613,20240528,P000193,91,23,3,111,35,In Stock
INVST0004614,20240628,P000193,111,0,0,111,35,In Stock
INVST0004615,20240728,P000193,111,0,2,109,35,In Stock
INVST0004616,20240828,P000193,109,0,2,107,35,In Stock
INVST0004617,20240928,P000193,107,0,0,107,35,In Stock
INVST0004618,20241028,P000193,107,0,4,103,35,In Stock
INVST0004619,20241128,P000193,103,0,0,103,35,In Stock
INVST0004620,20241228,P000193,103,0,5,98,35,In Stock
INVST0004621,20250128,P000193,98,0,1,97,35,In Stock
INVST0004622,20250228,P000193,97,0,3,94,35,In Stock
INVST0004623,20250328,P000193,94,0,4,90,35,In Stock
INVST0004624,20250428,P000193,90,0,5,85,35,In Stock
INVST0004625,20250528,P000193,85,0,12,73,35,In Stock
INVST0004626,20250628,P000193,73,0,0,73,35,In Stock
INVST0004627,20250728,P000193,73,0,0,73,35,In Stock
INVST0004628,20250828,P000193,73,0,1,72,35,In Stock
INVST0004629,20250928,P000193,72,0,4,68,35,In Stock
INVST0004630,20251028,P000193,68,23,3,88,35,In Stock
INVST0004631,20251128,P000193,88,26,6,108,35,In Stock
INVST0004632,20251228,P000193,108,0,0,108,35,In Stock
INVST0004633,20240128,P000194,100,0,2,98,30,In Stock
INVST0004634,20240228,P000194,98,0,1,97,30,In Stock
INVST0004635,20240328,P000194,97,21,1,117,30,In Stock
INVST0004636,20240428,P000194,117,0,1,116,30,In Stock
INVST0004637,20240528,P000194,116,0,11,105,30,In Stock
INVST0004638,20240628,P000194,105,0,2,103,30,In Stock
INVST0004639,20240728,P000194,103,0,3,100,30,In Stock
INVST0004640,20240828,P000194,100,0,8,92,30,In Stock
INVST0004641,20240928,P000194,92,0,3,89,30,In Stock
INVST0004642,20241028,P000194,89,0,3,86,30,In Stock
INVST0004643,20241128,P000194,86,0,0,86,30,In Stock
INVST0004644,20241228,P000194,86,0,7,79,30,In Stock
INVST0004645,20250128,P000194,79,0,4,75,30,In Stock
INVST0004646,20250228,P000194,75,0,0,75,30,In Stock
INVST0004647,20250328,P000194,75,0,1,74,30,In Stock
INVST0004648,20250428,P000194,74,0,0,74,30,In Stock
INVST0004649,20250528,P000194,74,0,6,68,30,In Stock
INVST0004650,20250628,P000194,68,27,7,88,30,In Stock
INVST0004651,20250728,P000194,88,0,4,84,30,In Stock
INVST0004652,20250828,P000194,84,0,1,83,30,In Stock
INVST0004653,20250928,P000194,83,0,0,83,30,In Stock
INVST0004654,20251028,P000194,83,0,0,83,30,In Stock
INVST0004655,20251128,P000194,83,0,4,79,30,In Stock
INVST0004656,20251228,P000194,79,25,5,99,30,In Stock
INVST0004657,20240128,P000195,100,0,0,100,30,In Stock
INVST0004658,20240228,P000195,100,0,0,100,30,In Stock
INVST0004659,20240328,P000195,100,0,1,99,30,In Stock
INVST0004660,20240428,P000195,99,0,0,99,30,In Stock
INVST0004661,20240528,P000195,99,0,3,96,30,In Stock
INVST0004662,20240628,P000195,96,0,0,96,30,In Stock
INVST0004663,20240728,P000195,96,0,3,93,30,In Stock
INVST0004664,20240828,P000195,93,0,0,93,30,In Stock
INVST0004665,20240928,P000195,93,0,4,89,30,In Stock
INVST0004666,20241028,P000195,89,0,7,82,30,In Stock
INVST0004667,20241128,P000195,82,0,4,78,30,In Stock
INVST0004668,20241228,P000195,78,0,2,76,30,In Stock
INVST0004669,20250128,P000195,76,22,2,96,30,In Stock
INVST0004670,20250228,P000195,96,22,2,116,30,In Stock
INVST0004671,20250328,P000195,116,0,4,112,30,In Stock
INVST0004672,20250428,P000195,112,0,1,111,30,In Stock
INVST0004673,20250528,P000195,111,0,4,107,30,In Stock
INVST0004674,20250628,P000195,107,0,5,102,30,In Stock
INVST0004675,20250728,P000195,102,0,4,98,30,In Stock
INVST0004676,20250828,P000195,98,0,5,93,30,In Stock
INVST0004677,20250928,P000195,93,0,4,89,30,In Stock
INVST0004678,20251028,P000195,89,27,7,109,30,In Stock
INVST0004679,20251128,P000195,109,0,1,108,30,In Stock
INVST0004680,20251228,P000195,108,0,3,105,30,In Stock
INVST0004681,20240128,P000196,100,0,3,97,25,In Stock
INVST0004682,20240228,P000196,97,0,4,93,25,In Stock
INVST0004683,20240328,P000196,93,24,4,113,25,In Stock
INVST0004684,20240428,P000196,113,0,9,104,25,In Stock
INVST0004685,20240528,P000196,104,0,0,104,25,In Stock
INVST0004686,20240628,P000196,104,0,1,103,25,In Stock
INVST0004687,20240728,P000196,103,22,2,123,25,In Stock
INVST0004688,20240828,P000196,123,0,1,122,25,In Stock
INVST0004689,20240928,P000196,122,0,2,120,25,In Stock
INVST0004690,20241028,P000196,120,0,1,119,25,In Stock
INVST0004691,20241128,P000196,119,0,0,119,25,In Stock
INVST0004692,20241228,P000196,119,0,4,115,25,In Stock
INVST0004693,20250128,P000196,115,0,0,115,25,In Stock
INVST0004694,20250228,P000196,115,0,1,114,25,In Stock
INVST0004695,20250328,P000196,114,0,4,110,25,In Stock
INVST0004696,20250428,P000196,110,0,1,109,25,In Stock
INVST0004697,20250528,P000196,109,0,2,107,25,In Stock
INVST0004698,20250628,P000196,107,0,0,107,25,In Stock
INVST0004699,20250728,P000196,107,0,0,107,25,In Stock
INVST0004700,20250828,P000196,107,0,0,107,25,In Stock
INVST0004701,20250928,P000196,107,24,4,127,25,In Stock
INVST0004702,20251028,P000196,127,0,11,116,25,In Stock
INVST0004703,20251128,P000196,116,0,3,113,25,In Stock
INVST0004704,20251228,P000196,113,0,2,111,25,In Stock
INVST0004705,20240128,P000197,100,0,5,95,25,In Stock
INVST0004706,20240228,P000197,95,0,3,92,25,In Stock
INVST0004707,20240328,P000197,92,0,3,89,25,In Stock
INVST0004708,20240428,P000197,89,0,5,84,25,In Stock
INVST0004709,20240528,P000197,84,0,3,81,25,In Stock
INVST0004710,20240628,P000197,81,21,1,101,25,In Stock
INVST0004711,20240728,P000197,101,0,3,98,25,In Stock
INVST0004712,20240828,P000197,98,0,2,96,25,In Stock
INVST0004713,20240928,P000197,96,0,0,96,25,In Stock
INVST0004714,20241028,P000197,96,0,5,91,25,In Stock
INVST0004715,20241128,P000197,91,0,0,91,25,In Stock
INVST0004716,20241228,P000197,91,0,5,86,25,In Stock
INVST0004717,20250128,P000197,86,0,4,82,25,In Stock
INVST0004718,20250228,P000197,82,0,4,78,25,In Stock
INVST0004719,20250328,P000197,78,0,3,75,25,In Stock
INVST0004720,20250428,P000197,75,0,2,73,25,In Stock
INVST0004721,20250528,P000197,73,24,4,93,25,In Stock
INVST0004722,20250628,P000197,93,0,1,92,25,In Stock
INVST0004723,20250728,P000197,92,0,4,88,25,In Stock
INVST0004724,20250828,P000197,88,0,1,87,25,In Stock
INVST0004725,20250928,P000197,87,0,0,87,25,In Stock
INVST0004726,20251028,P000197,87,0,2,85,25,In Stock
INVST0004727,20251128,P000197,85,0,2,83,25,In Stock
INVST0004728,20251228,P000197,83,0,0,83,25,In Stock
INVST0004729,20240128,P000198,100,21,1,120,40,In Stock
INVST0004730,20240228,P000198,120,0,3,117,40,In Stock
INVST0004731,20240328,P000198,117,0,3,114,40,In Stock
INVST0004732,20240428,P000198,114,0,0,114,40,In Stock
INVST0004733,20240528,P000198,114,0,3,111,40,In Stock
INVST0004734,20240628,P000198,111,21,1,131,40,In Stock
INVST0004735,20240728,P000198,131,0,4,127,40,In Stock
INVST0004736,20240828,P000198,127,0,0,127,40,In Stock
INVST0004737,20240928,P000198,127,0,0,127,40,In Stock
INVST0004738,20241028,P000198,127,0,1,126,40,In Stock
INVST0004739,20241128,P000198,126,0,3,123,40,In Stock
INVST0004740,20241228,P000198,123,0,3,120,40,In Stock
INVST0004741,20250128,P000198,120,0,0,120,40,In Stock
INVST0004742,20250228,P000198,120,0,0,120,40,In Stock
INVST0004743,20250328,P000198,120,0,2,118,40,In Stock
INVST0004744,20250428,P000198,118,0,4,114,40,In Stock
INVST0004745,20250528,P000198,114,0,2,112,40,In Stock
INVST0004746,20250628,P000198,112,23,3,132,40,In Stock
